subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,Precio_por_m2,Distrito
El Cañaveral - Los Berrocales,84.0,2,2.0,2,False,1000,227000,2702,Pisos,False,True,True,True,B,True,2271.52,Vicálvaro
Carabanchel,55.0,3,1.0,2,False,466,84000,1527,Pisos,False,False,False,True,other,False,1980.04,Carabanchel
Centro,172.0,7,2.0,2,False,2245,755000,4390,Pisos,True,False,True,True,other,False,6029.36,Centro
Argüelles,138.0,3,2.0,1,False,1973,633000,4587,Pisos,True,False,True,True,B,False,4807.69,Moncloa
El Cañaveral - Los Berrocales,117.0,3,2.0,1,False,1058,246810,2109,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Ibiza,160.0,3,2.0,1,False,2417,850000,5312,Pisos,False,False,True,True,other,False,5492.17,Retiro
Vista Alegre,49.0,3,1.0,0,True,566,106170,2167,Pisos,False,False,False,True,other,False,2048.47,Carabanchel
Nuevos Ministerios-Ríos Rosas,83.0,3,2.0,1,False,1542,445000,5361,Pisos,False,False,True,True,other,True,5000.0,Chamberí
Chamberí,167.0,4,2.0,2,False,2516,980000,5868,Pisos,True,False,True,True,other,False,6564.27,Chamberí
Colina,143.0,3,3.0,0,True,2208,1140000,7972,Pisos,False,True,True,True,B,True,4677.53,Ciudad Lineal
Tetuán,92.0,3,2.0,4,False,1358,365000,3967,Pisos,False,False,True,True,other,False,4347.59,Tetuán
Sol,79.0,2,1.0,2,False,1900,1200000,15190,Pisos,False,False,False,True,E,False,5390.99,Centro
Imperial,48.0,1,1.0,3,False,1018,233000,4854,Pisos,False,False,False,False,other,False,4098.59,Arganzuela
Recoletos,231.0,3,3.0,1,False,-4391,1575000,6818,Pisos,True,False,True,True,other,False,8392.43,Salamanca
Águilas,94.0,3,2.0,2,False,1094,260000,2766,Pisos,False,False,True,True,other,False,2110.34,Latina
Moncloa,191.0,5,3.0,3,False,2369,820000,4293,Pisos,True,False,True,True,other,False,4807.69,Moncloa
Puerta del Ángel,71.0,3,1.0,0,True,625,120000,1690,Pisos,True,False,True,True,other,False,2443.62,Latina
Numancia,106.0,3,1.0,3,False,861,183000,1726,Pisos,False,False,True,True,other,False,2081.94,Puente de Vallecas
Pueblo Nuevo,80.0,2,2.0,4,False,1299,340000,4250,Pisos,False,True,True,True,other,False,2578.87,Ciudad Lineal
Moncloa,168.0,3,3.0,1,False,2126,700000,4167,Pisos,False,False,True,True,E,True,4249.04,Moncloa
El Plantío,106.0,2,2.0,1,False,1416,390000,3679,Pisos,False,False,True,True,other,True,2569.96,Moncloa
Barrio de Salamanca,220.0,3,3.0,2,False,-51191,2200000,10000,Pisos,False,False,True,True,other,False,8392.43,Salamanca
Chamberí,56.0,2,1.0,5,False,1346,360000,6429,Pisos,False,False,True,False,other,False,5000.0,Chamberí
Buena Vista,57.0,3,1.0,4,False,656,127600,2239,Pisos,True,False,False,True,E,False,1886.6,Carabanchel
Peñagrande,70.0,3,1.0,0,True,780,160000,2286,Pisos,False,False,False,True,other,False,3271.96,Fuencarral
Imperial,77.0,2,2.0,-1,False,1401,383350,4979,Pisos,False,True,True,True,other,False,4098.59,Arganzuela
Chamartín,278.0,4,3.0,7,False,1215,1285000,4622,Pisos,True,False,True,True,other,True,5363.75,Chamartín
Sanchinarro,142.0,3,2.0,1,False,1800,558000,3930,Pisos,False,False,True,True,A,True,4456.18,Hortaleza
Villaverde,84.0,3,2.0,1,False,994,225000,2679,Pisos,False,False,True,True,D,True,2197.8,Villaverde
Pacífico,104.0,3,2.0,6,False,1439,400000,3846,Pisos,True,False,True,True,other,False,4105.12,Retiro
Hortaleza,60.0,8,9.0,-1,False,-11052891,6750000,5875,Casa o chalet,False,False,True,True,other,True,4275.46,Hortaleza
Valdebebas - Valdefuentes,131.0,3,2.0,8,False,1779,549000,4191,Pisos,False,True,True,True,A,False,3607.13,Hortaleza
Almendrales,77.0,3,1.0,2,False,798,165000,2143,Pisos,False,False,False,True,other,False,2205.31,Usera
Arapiles,186.0,4,2.0,1,False,2047,665000,3575,Pisos,True,False,True,True,other,False,4869.57,Chamberí
Moncloa,750.0,6,8.0,-1,False,-1059741,4000000,5333,Casa o chalet,False,False,True,True,other,True,3810.08,Moncloa
Cuzco-Castillejos,34.0,2,1.0,2,False,780,160000,4706,Pisos,False,False,True,False,other,False,4347.59,Tetuán
Sanchinarro,108.0,2,2.0,1,False,1724,525000,4861,Pisos,False,True,True,True,other,False,4456.18,Hortaleza
Gaztambide,139.0,6,2.0,0,True,1474,415000,2986,Pisos,False,False,True,True,E,False,5000.0,Chamberí
Malasaña-Universidad,107.0,2,2.0,2,False,1655,495000,4626,Pisos,False,False,False,True,other,False,5196.25,Centro
Abrantes,86.0,3,1.0,3,False,802,166000,1930,Pisos,False,False,True,True,other,False,1964.55,Carabanchel
Bellas Vistas,85.0,3,1.0,1,False,1174,290000,3412,Pisos,True,False,True,True,F,False,3536.07,Tetuán
Retiro,199.0,4,3.0,6,False,2417,850000,4271,Pisos,False,False,True,True,other,True,4246.58,Retiro
Ciudad Jardín,91.0,2,2.0,2,False,1986,638500,7016,Pisos,False,True,True,True,other,False,4572.45,Chamartín
Abrantes,80.0,3,1.0,3,False,844,178000,2225,Pisos,False,False,True,True,other,False,1964.55,Carabanchel
Barrio de Salamanca,166.0,3,3.0,6,False,-26621,1975000,11898,Pisos,False,False,True,True,other,True,6882.35,Salamanca
Ensanche de Vallecas - La Gavia,132.0,3,2.0,1,False,1313,345800,2620,Pisos,False,True,True,True,other,True,2677.28,Villa de Vallecas
Berruguete,78.0,2,1.0,1,False,1067,250000,3205,Pisos,False,False,True,True,other,False,3273.56,Tetuán
La Paz,166.0,5,2.0,1,False,1941,619000,3729,Pisos,False,False,True,True,other,True,3500.0,Fuencarral
San Isidro,73.0,3,1.0,2,False,628,120600,1652,Pisos,True,False,False,True,E,False,2323.93,Carabanchel
Malasaña-Universidad,110.0,3,2.0,3,False,1966,630000,5727,Pisos,True,False,True,True,other,False,5196.25,Centro
Moscardó,120.0,3,2.0,1,False,1335,355000,2958,Pisos,False,False,True,True,other,True,2284.48,Usera
Berruguete,75.0,2,2.0,-1,True,813,169000,2253,Dúplex,False,False,False,True,other,False,3273.56,Tetuán
San Diego,30.0,0,1.0,5,False,368,64000,2133,Pisos,False,False,False,False,other,False,2007.79,Puente de Vallecas
Los Rosales,115.0,4,1.0,1,False,867,184900,1608,Pisos,False,False,False,True,other,False,1827.79,Villaverde
Apóstol Santiago,125.0,3,2.0,-1,False,1564,455000,3640,Casa o chalet,False,False,True,True,other,True,2679.63,Hortaleza
Chamberí,355.0,5,5.0,3,False,-28381,1995000,5620,Pisos,False,False,True,True,other,True,6564.27,Chamberí
Ventas,108.0,3,2.0,3,False,1083,256000,2370,Pisos,False,False,False,True,other,False,2686.93,Ciudad Lineal
Moncloa,850.0,6,9.0,-1,False,-1645087,4400000,5176,Casa o chalet,False,False,True,True,other,True,3810.08,Moncloa
Los Cármenes,40.0,2,1.0,-1,False,413,73000,1825,Pisos,False,False,False,True,other,False,2458.61,Latina
Lucero,63.0,3,1.0,3,False,674,132000,2095,Pisos,True,False,True,True,other,False,2363.25,Latina
Tetuán,80.0,3,1.0,3,False,1024,235000,2938,Pisos,False,False,False,True,other,False,3273.56,Tetuán
Malasaña-Universidad,78.0,1,1.0,3,False,1633,485000,6218,Pisos,True,False,True,True,D,False,5196.25,Centro
San Diego,75.0,3,1.0,2,False,676,132500,1767,Pisos,False,False,False,True,other,False,2007.79,Puente de Vallecas
La Paz,220.0,5,3.0,2,False,2330,798000,3627,Pisos,False,False,True,True,other,True,3500.0,Fuencarral
Palos de Moguer,57.0,1,1.0,1,False,1183,293500,5149,Pisos,False,False,True,True,other,False,3975.0,Arganzuela
Moncloa,930.0,9,9.0,-1,False,-104074,2500000,2688,Casa o chalet,False,False,True,True,A,True,3600.4,Moncloa
Castellana,52.0,2,1.0,1,False,1187,295000,5673,Pisos,True,False,True,False,F,False,6882.35,Salamanca
Moncloa,900.0,5,5.0,-1,False,-104074,2500000,2778,Casa o chalet,False,False,True,True,other,True,2569.96,Moncloa
San Isidro,83.0,3,1.0,0,True,777,159000,1916,Pisos,True,False,False,True,other,False,2323.93,Carabanchel
Lista,72.0,2,1.0,2,False,1358,365000,5069,Pisos,False,False,True,False,E,False,5681.21,Salamanca
Apóstol Santiago,75.0,2,1.0,7,False,1172,289000,3853,Pisos,False,False,True,True,other,False,2679.63,Hortaleza
Malasaña-Universidad,153.0,4,2.0,1,False,2275,770000,5033,Pisos,False,False,True,True,other,False,5196.25,Centro
Delicias,116.0,4,2.0,1,False,1225,310000,2672,Pisos,True,False,True,True,other,False,3972.6,Arganzuela
Canillas,111.0,3,2.0,1,False,1368,369000,3324,Pisos,False,False,True,True,other,False,3152.53,Hortaleza
Pinar del Rey,70.0,2,1.0,0,True,1009,230000,3286,Pisos,False,False,False,True,E,False,2915.33,Hortaleza
Goya,108.0,3,2.0,-1,True,1553,450000,4167,Pisos,False,False,True,False,D,False,5887.64,Salamanca
Tetuán,88.0,2,1.0,8,False,1735,530000,6023,Pisos,False,False,True,True,other,False,4247.49,Tetuán
Malasaña-Universidad,90.0,2,3.0,1,False,1781,550000,6111,Pisos,False,False,True,True,other,False,5196.25,Centro
Barrio de Salamanca,227.0,6,2.0,6,False,1265,1280000,5639,Pisos,True,False,True,True,E,True,5681.21,Salamanca
Chamberí,300.0,5,5.0,3,False,-83453,2400000,8000,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Canillas,50.0,1,1.0,0,True,744,150000,3000,Pisos,False,False,True,True,other,False,3152.53,Hortaleza
El Viso,524.0,7,5.0,-1,False,-2937081,4999999,9542,Casa o chalet,False,False,True,True,other,True,6255.45,Chamartín
Centro,104.0,2,1.0,2,False,1931,615000,5913,Pisos,False,False,True,True,other,False,5390.99,Centro
San Juan Bautista,110.0,1,1.0,0,True,964,215000,1955,Pisos,False,False,False,True,B,False,4098.7,Ciudad Lineal
Pilar,63.0,3,1.0,3,False,976,219000,3476,Pisos,False,False,True,True,other,False,3222.22,Fuencarral
Canillas,135.0,2,1.0,1,False,1250,320000,2370,Pisos,False,False,True,True,other,True,3152.53,Hortaleza
Ventas,50.0,1,1.0,0,True,773,158000,3160,Pisos,False,False,True,True,other,True,2686.93,Ciudad Lineal
Guindalera,220.0,4,2.0,1,False,2295,780000,3545,Pisos,True,False,True,True,other,True,4367.9,Salamanca
San Diego,61.0,2,1.0,0,True,517,95000,1623,Pisos,False,False,True,True,other,False,2007.79,Puente de Vallecas
Casco Histórico de Vallecas,79.0,3,2.0,-1,False,721,144000,1823,Pisos,False,False,False,True,F,False,1956.0,Villa de Vallecas
Nueva España,250.0,3,3.0,-1,False,-24524,1950000,7800,Casa o chalet,False,False,True,True,B,True,5363.75,Chamartín
Moncloa,302.0,4,4.0,-1,False,2285,775000,2566,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
Moncloa,606.0,6,5.0,-1,False,-2333,1500000,2475,Casa o chalet,False,False,True,True,E,True,3600.4,Moncloa
Mirasierra,300.0,7,5.0,4,False,-835,1430000,4767,Pisos,False,False,True,True,other,True,3695.5,Fuencarral
San Diego,54.0,1,1.0,1,False,654,127000,2352,Pisos,False,False,True,True,other,False,2007.79,Puente de Vallecas
Fuencarral,121.0,3,2.0,1,False,1781,550000,4545,Pisos,False,False,True,True,other,True,4610.95,Fuencarral
Castilla,125.0,3,2.0,5,False,2012,650000,5200,Pisos,False,False,True,True,other,True,4354.35,Chamartín
El Plantío,720.0,5,5.0,-1,False,-64339,2290000,3181,Casa o chalet,False,False,True,True,B,True,2569.96,Moncloa
Recoletos,247.0,4,2.0,1,False,-9067,1700000,6883,Pisos,True,False,True,True,other,False,8392.43,Salamanca
Fuencarral,360.0,5,4.0,-1,False,2514,990000,2750,Casa o chalet,False,False,True,True,D,True,3718.4,Fuencarral
El Viso,229.0,7,2.0,-1,False,-24524,1950000,8515,Casa o chalet,True,False,True,True,other,False,6255.45,Chamartín
Barrio de Salamanca,231.0,3,4.0,5,False,-62773,2280000,9870,Pisos,False,False,True,True,other,True,6882.35,Salamanca
Canillas,67.0,1,1.0,-1,True,1009,230000,3433,Pisos,False,False,True,True,D,False,3152.53,Hortaleza
Valdebebas - Valdefuentes,110.0,2,2.0,1,False,1296,339000,3082,Pisos,False,False,True,True,E,True,3607.13,Hortaleza
Puente de Vallecas,58.0,3,1.0,5,False,600,114000,2069,Pisos,True,False,False,True,other,False,2081.94,Puente de Vallecas
Chamartín,295.0,4,3.0,7,False,-6992,1650000,5593,Pisos,True,False,True,True,other,True,6255.45,Chamartín
Aravaca,174.0,3,4.0,-1,False,2362,816000,4690,Dúplex,False,True,True,True,other,True,3600.4,Moncloa
Vista Alegre,97.0,3,1.0,3,False,901,195000,2010,Pisos,False,False,True,True,other,False,2048.47,Carabanchel
Bellas Vistas,85.0,1,1.0,1,False,1374,371838,4375,Pisos,False,True,True,True,other,False,3536.07,Tetuán
Buena Vista,100.0,3,1.0,0,True,907,197000,1970,Pisos,False,False,False,True,other,True,1886.6,Carabanchel
La Paz,122.0,3,2.0,4,False,1382,375000,3074,Pisos,True,False,True,True,C,False,3500.0,Fuencarral
San Diego,60.0,1,1.0,1,False,686,135000,2250,Pisos,False,False,True,True,other,False,2007.79,Puente de Vallecas
Retiro,197.0,4,2.0,1,False,1989,640000,3249,Pisos,False,False,True,True,E,False,4105.12,Retiro
Butarque,103.0,3,2.0,1,False,1024,235172,2283,Pisos,False,True,True,True,other,False,2197.8,Villaverde
Bellas Vistas,60.0,2,1.0,1,False,1035,239000,3983,Pisos,False,False,True,True,other,False,3536.07,Tetuán
Aravaca,300.0,6,4.0,-1,False,2510,998000,3327,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
Pau de Carabanchel,101.0,2,2.0,6,False,1195,298000,2950,Áticos,False,False,True,True,other,True,3120.54,Carabanchel
Centro,96.0,3,1.0,1,False,1391,379000,3948,Pisos,False,False,True,True,C,False,4693.52,Centro
San Isidro,78.0,3,1.0,1,False,762,155000,1987,Pisos,False,False,True,True,other,False,2323.93,Carabanchel
Hortaleza,430.0,5,5.0,-1,False,-1225,1450000,3372,Casa o chalet,True,False,True,True,other,True,4275.46,Hortaleza
Fuencarral,300.0,6,5.0,-1,False,2478,1035000,3450,Casa o chalet,False,False,True,True,D,True,3695.5,Fuencarral
Almagro,256.0,3,3.0,7,False,-76092,2360000,9219,Pisos,False,False,True,True,other,True,6564.27,Chamberí
Usera,60.0,3,1.0,1,False,452,81000,1350,Pisos,True,False,False,True,other,False,1941.38,Usera
Butarque,115.0,3,2.0,6,False,1148,279778,2433,Pisos,False,True,True,True,other,False,2197.8,Villaverde
Ensanche de Vallecas - La Gavia,51.0,1,1.0,7,False,780,160000,3137,Pisos,False,False,True,True,D,True,2677.28,Villa de Vallecas
Bellas Vistas,44.0,0,1.0,1,False,776,158900,3611,Pisos,False,True,True,True,other,False,3536.07,Tetuán
Ensanche de Vallecas - La Gavia,79.0,2,2.0,1,False,901,195000,2468,Pisos,False,False,True,True,other,True,2677.28,Villa de Vallecas
Chamartín,82.0,2,1.0,2,False,1270,328000,4000,Pisos,False,False,True,True,other,False,4255.84,Chamartín
San Diego,50.0,2,1.0,2,False,654,126900,2538,Pisos,False,False,False,True,E,False,2007.79,Puente de Vallecas
Palomeras sureste,72.0,3,1.0,3,False,666,129900,1804,Pisos,False,False,False,True,D,False,2076.58,Puente de Vallecas
El Cañaveral - Los Berrocales,103.0,3,3.0,-1,False,1232,312778,3037,Áticos,False,True,True,True,other,True,2271.52,Vicálvaro
Legazpi,117.0,3,2.0,1,False,1779,549000,4692,Pisos,False,False,True,True,D,True,4486.93,Arganzuela
Ibiza,345.0,5,4.0,4,False,-188041,2800000,8116,Pisos,False,False,True,True,other,False,5492.17,Retiro
Palos de Moguer,129.0,4,1.0,3,False,1405,385000,2984,Pisos,False,False,True,True,D,False,3975.0,Arganzuela
Cuzco-Castillejos,71.0,1,2.0,7,False,1346,360000,5070,Pisos,False,False,True,True,other,False,4347.59,Tetuán
Ventas,44.0,2,1.0,0,True,646,125000,2841,Pisos,False,False,False,True,other,False,2686.93,Ciudad Lineal
Villa de Vallecas,78.0,3,1.0,1,False,795,164000,2103,Pisos,False,False,False,True,other,False,1956.0,Villa de Vallecas
Adelfas,140.0,3,2.0,3,False,1658,496000,3543,Pisos,False,False,True,True,other,True,4020.62,Retiro
Pueblo Nuevo,54.0,3,1.0,2,False,728,146000,2704,Pisos,True,False,False,True,E,False,2578.87,Ciudad Lineal
Montecarmelo,134.0,3,2.0,1,False,1827,570000,4254,Pisos,False,False,True,True,B,True,4610.95,Fuencarral
Villaverde,88.0,3,1.0,4,False,664,129500,1472,Pisos,False,False,True,True,G,False,1617.18,Villaverde
La Paz,108.0,3,2.0,9,False,1474,415000,3843,Pisos,False,False,True,True,other,False,3500.0,Fuencarral
Prosperidad,59.0,1,1.0,1,False,1161,285000,4831,Pisos,False,False,True,True,other,False,4255.84,Chamartín
Moncloa,780.0,5,6.0,-1,False,-374599,3215000,4122,Casa o chalet,False,False,True,True,A,False,3810.08,Moncloa
Almagro,125.0,4,2.0,-1,True,1839,575000,4600,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Barrio de Salamanca,135.0,3,2.0,6,False,1900,1200000,8889,Áticos,False,False,True,True,other,True,5681.21,Salamanca
Carabanchel,104.0,2,2.0,7,False,1553,450000,4327,Áticos,False,False,True,True,other,True,3120.54,Carabanchel
Ciudad Jardín,81.0,2,1.0,3,False,1292,337000,4160,Pisos,False,False,True,True,other,False,4572.45,Chamartín
Palos de Moguer,95.0,4,1.0,2,False,1323,350000,3684,Pisos,False,False,False,True,other,False,3975.0,Arganzuela
Chamartín,191.0,4,3.0,6,False,1900,1200000,6283,Pisos,False,False,True,True,other,True,5363.75,Chamartín
Sol,247.0,10,2.0,2,False,-14150,1800000,7287,Pisos,True,False,True,True,other,False,5390.99,Centro
La Paz,199.0,5,4.0,1,False,2480,900000,4523,Pisos,False,False,True,True,other,False,3500.0,Fuencarral
Concepción,123.0,4,1.0,2,False,1213,305000,2480,Pisos,True,False,True,True,E,False,3341.09,Ciudad Lineal
Nueva España,293.0,5,4.0,-1,False,-33621,2050000,6997,Casa o chalet,True,False,True,True,E,True,5363.75,Chamartín
Moncloa,378.0,5,5.0,-1,False,1536,1250000,3307,Casa o chalet,False,False,True,True,E,True,3600.4,Moncloa
Fuente del Berro,97.0,2,2.0,6,False,2224,745000,7680,Áticos,False,True,True,True,B,True,4452.82,Salamanca
Delicias,175.0,3,2.0,3,False,1558,452000,2583,Pisos,False,False,True,True,F,False,3972.6,Arganzuela
Lista,75.0,2,1.0,2,False,1871,589000,7853,Pisos,False,False,True,True,other,True,5681.21,Salamanca
Lavapiés-Embajadores,37.0,1,1.0,2,False,816,170000,4595,Pisos,False,False,True,False,other,False,4448.3,Centro
Pacífico,85.0,2,1.0,1,False,1213,305000,3588,Pisos,False,False,False,True,other,False,4105.12,Retiro
Nuevos Ministerios-Ríos Rosas,143.0,5,2.0,3,False,1827,570000,3986,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Hortaleza,450.0,5,5.0,-1,False,1165,1290000,2867,Casa o chalet,True,False,True,True,other,True,4275.46,Hortaleza
Chamberí,269.0,6,3.0,7,False,2165,1150000,4275,Dúplex,True,False,True,True,other,False,4548.3,Chamberí
Centro,140.0,3,3.0,2,False,2399,1080000,7714,Pisos,False,False,True,True,other,False,5000.0,Centro
Palomeras sureste,113.0,3,2.0,-1,False,1064,249000,2204,Pisos,False,True,True,True,other,True,2076.58,Puente de Vallecas
Apóstol Santiago,55.0,2,1.0,1,False,740,149000,2709,Pisos,False,False,True,True,other,False,2679.63,Hortaleza
San Fermín,75.0,3,1.0,0,True,979,220000,2933,Pisos,False,False,True,True,other,False,1912.8,Usera
Pacífico,98.0,3,2.0,2,False,1530,440000,4490,Pisos,False,False,True,True,other,False,4105.12,Retiro
Casco Histórico de Vallecas,33.0,1,1.0,1,False,666,130000,3939,Pisos,False,False,True,True,other,False,1956.0,Villa de Vallecas
Ventas,83.0,2,2.0,3,False,1166,286800,3455,Pisos,False,True,True,True,other,False,2686.93,Ciudad Lineal
Gaztambide,107.0,3,2.0,1,False,2012,650000,6075,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Opañel,65.0,3,1.0,3,False,728,146000,2246,Pisos,False,False,False,True,other,False,2235.32,Carabanchel
Ciudad Universitaria,814.0,5,8.0,-1,False,-14150,1800000,2211,Casa o chalet,True,False,True,True,E,True,3810.08,Moncloa
Palomeras Bajas,58.0,1,1.0,2,False,666,130000,2241,Pisos,False,False,True,True,E,False,1983.7,Puente de Vallecas
Malasaña-Universidad,110.0,4,2.0,6,False,1823,568000,5164,Pisos,False,False,True,True,E,False,5196.25,Centro
Peñagrande,265.0,4,4.0,1,False,2417,850000,3208,Pisos,False,False,True,True,B,True,3271.96,Fuencarral
Pueblo Nuevo,83.0,3,1.0,4,False,948,210000,2530,Pisos,False,False,False,True,other,False,2578.87,Ciudad Lineal
Arganzuela,35.0,1,1.0,3,False,743,149900,4283,Pisos,False,False,True,False,other,False,4208.0,Arganzuela
Orcasitas,127.0,4,2.0,5,False,1260,324000,2551,Pisos,False,False,True,True,other,True,1931.95,Usera
Barrio de Salamanca,42.0,3,1.0,-1,True,1148,280000,6667,Pisos,True,False,True,False,F,False,5681.21,Salamanca
Chamberí,64.0,1,1.0,-1,True,1094,260000,4062,Pisos,False,False,True,False,E,False,5640.18,Chamberí
Chamartín,128.0,3,2.0,6,False,2192,730000,5703,Pisos,False,False,True,True,other,True,5170.22,Chamartín
Cuzco-Castillejos,301.0,5,4.0,2,False,1165,1290000,4286,Pisos,True,False,True,True,E,True,4347.59,Tetuán
San Diego,60.0,2,1.0,2,False,583,110000,1833,Pisos,False,False,False,True,other,False,2007.79,Puente de Vallecas
Opañel,78.0,1,1.0,3,False,1038,240000,3077,Áticos,False,False,True,True,other,True,2235.32,Carabanchel
Imperial,149.0,4,3.0,-1,False,2150,710957,4772,Pisos,False,True,True,True,other,False,4098.59,Arganzuela
Comillas,69.0,2,1.0,1,False,913,199000,2884,Pisos,False,False,True,False,G,False,2527.59,Carabanchel
Águilas,50.0,2,1.0,3,False,666,130000,2600,Pisos,False,False,False,True,G,False,2110.34,Latina
